VGS,VDS,ID1,ID2
-2.03,-3,-0.00000023502,-0.00000023138
-2.02,-3,-0.00000019407,-0.00000020737
-2.01,-3,-0.00000016125,-0.00000015834
-2,-3,-0.00000016862,-0.00000015745
-1.99,-3,-0.00000016017,-0.00000016188
-1.98,-3,-0.00000011523,-0.00000012446
-1.97,-3,-0.00000012762,-0.00000013159
-1.96,-3,-0.00000010536,-0.00000010066
-1.95,-3,-0.00000009907,-0.000000105981
-1.94,-3,-0.000000084409,-0.000000079234
-1.93,-3,-0.000000049984,-0.000000051105
-1.92,-3,-0.000000066062,-0.000000069914
-1.91,-3,-0.000000063469,-0.000000057523
-1.9,-3,-0.000000025577,-0.000000025339
-1.89,-3,-0.000000037745,-0.000000045639
-1.88,-3,-0.000000047942,-0.000000045077
-1.87,-3,-0.0000000137,-0.000000007888
-1.86,-3,-0.000000028511,-0.000000023437
-1.85,-3,-0.00000003242,-0.0000000354
-1.84,-3,-0.000000019752,-0.000000023215
-1.83,-3,-0.00000002822,-0.000000026376
-1.82,-3,-0.000000022259,0.000000007484
-1.81,-3,-0.000000012658,-0.000000026662
-1.8,-3,0.000000010902,-0.000000003876
-1.79,-3,-0.000000022307,0.000000010796
-1.78,-3,-0.000000003573,-0.000000016666
-1.77,-3,0.000000012478,-0.000000008003
-1.76,-3,-0.000000013993,0.000000015374
-1.75,-3,-0.000000007536,-0.000000019831
-1.74,-3,0.000000015976,-0.000000001097
-1.73,-3,-0.000000017448,0.00000001489
-1.72,-3,0.000000018221,-0.000000019957
-1.71,-3,-0.000000018646,0.000000019076
-1.7,-3,0.000000017086,-0.000000018786
-1.69,-3,-0.000000018447,0.000000017406
-1.68,-3,0.00000001885,-0.000000019772
-1.67,-3,-0.000000017851,0.000000019054
-1.66,-3,0.000000017182,-0.000000018249
-1.65,-3,-0.000000018526,0.00000001891
-1.64,-3,0.000000018724,-0.000000019645
-1.63,-3,-0.000000017442,0.000000018845
-1.62,-3,0.000000017825,-0.000000018087
-1.61,-3,-0.000000018689,0.000000019504
-1.6,-3,0.00000001854,-0.000000019253
-1.59,-3,-0.000000017325,0.000000018584
-1.58,-3,0.000000018116,-0.000000018424
-1.57,-3,-0.000000018716,0.00000001984
-1.56,-3,0.000000018242,-0.000000018835
-1.55,-3,-0.000000017339,0.000000018339
-1.54,-3,0.000000018451,-0.000000018736
-1.53,-3,-0.000000018669,0.000000019943
-1.52,-3,0.000000017958,-0.000000018546
-1.51,-3,-0.000000017533,0.000000018092
-1.5,-3,0.000000018893,-0.000000019271
-1.49,-3,-0.000000018293,0.000000019449
-1.48,-3,0.000000017742,-0.000000018243
-1.47,-3,-0.000000017638,0.000000018739
-1.46,-3,0.000000019064,-0.000000019551
-1.45,-3,-0.000000018048,0.000000019121
-1.44,-3,0.000000017553,-0.000000017986
-1.43,-3,-0.000000017898,0.00000001915
-1.42,-3,0.000000019221,-0.000000019485
-1.41,-3,-0.000000017855,0.000000018769
-1.4,-3,0.000000017414,-0.000000018142
-1.39,-3,-0.000000018152,0.000000019689
-1.38,-3,0.000000019011,-0.000000019042
-1.37,-3,-0.000000017117,0.000000018508
-1.36,-3,0.000000017891,-0.000000018466
-1.35,-3,-0.000000018601,0.000000019926
-1.34,-3,0.000000018572,-0.000000018714
-1.33,-3,-0.000000017364,0.000000018275
-1.32,-3,0.000000018026,-0.000000018927
-1.31,-3,-0.000000018754,0.000000019827
-1.3,-3,0.000000018416,-0.000000018426
-1.29,-3,-0.000000017178,0.00000001788
-1.28,-3,0.000000000669,-0.000000019372
